City_country,Rank,Attribute,Value
"Kaliningrad, Russia",444,Food,103.34
"Kaliningrad, Russia",444,Public Transport,24
"Kaliningrad, Russia",444,Petrol 50L ,42.5
"Kaliningrad, Russia",444,Utility Bills ,117.42
"Kaliningrad, Russia",444,Internet 60mbps ,8.24
"Kaliningrad, Russia",444,Gym Monthly ,44.22
"Kaliningrad, Russia",444,Cinema Ticket,6.24
"Kaliningrad, Russia",444,Levi 501 Jeans ,104.4
"Kaliningrad, Russia",444,Summer dress ,61.92
"Kaliningrad, Russia",444,Nike Runners ,113.97
"Novi Sad, Serbia",445,Food,79.53
"Novi Sad, Serbia",445,Public Transport,22.65
"Novi Sad, Serbia",445,Petrol 50L ,79
"Novi Sad, Serbia",445,Utility Bills ,145.62
"Novi Sad, Serbia",445,Internet 60mbps ,23.34
"Novi Sad, Serbia",445,Gym Monthly ,27.49
"Novi Sad, Serbia",445,Cinema Ticket,3.59
"Novi Sad, Serbia",445,Levi 501 Jeans ,66.1
"Novi Sad, Serbia",445,Summer dress ,33.21
"Novi Sad, Serbia",445,Nike Runners ,91.35
"Bogota, Colombia",446,Food,55.89
"Bogota, Colombia",446,Public Transport,26.22
"Bogota, Colombia",446,Petrol 50L ,26
"Bogota, Colombia",446,Utility Bills ,67.58
"Bogota, Colombia",446,Internet 60mbps ,19.69
"Bogota, Colombia",446,Gym Monthly ,17.95
"Bogota, Colombia",446,Cinema Ticket,3.36
"Bogota, Colombia",446,Levi 501 Jeans ,41.2
"Bogota, Colombia",446,Summer dress ,29.25
"Bogota, Colombia",446,Nike Runners ,62.19
"Yogyakarta, Indonesia",447,Food,51.18
"Yogyakarta, Indonesia",447,Public Transport,9.86
"Yogyakarta, Indonesia",447,Petrol 50L ,40
"Yogyakarta, Indonesia",447,Utility Bills ,45.37
"Yogyakarta, Indonesia",447,Internet 60mbps ,24.36
"Yogyakarta, Indonesia",447,Gym Monthly ,36.46
"Yogyakarta, Indonesia",447,Cinema Ticket,2.92
"Yogyakarta, Indonesia",447,Levi 501 Jeans ,34.84
"Yogyakarta, Indonesia",447,Summer dress ,32.39
"Yogyakarta, Indonesia",447,Nike Runners ,85.89
"Ankara, Turkey",449,Food,58.76
"Ankara, Turkey",449,Public Transport,18.73
"Ankara, Turkey",449,Petrol 50L ,70
"Ankara, Turkey",449,Utility Bills ,51
"Ankara, Turkey",449,Internet 60mbps ,8.71
"Ankara, Turkey",449,Gym Monthly ,19.94
"Ankara, Turkey",449,Cinema Ticket,2.68
"Ankara, Turkey",449,Levi 501 Jeans ,35.5
"Ankara, Turkey",449,Summer dress ,26.72
"Ankara, Turkey",449,Nike Runners ,67.38
"Oradea, Romania",451,Food,102.92
"Oradea, Romania",451,Public Transport,17.13
"Oradea, Romania",451,Petrol 50L ,85.5
"Oradea, Romania",451,Utility Bills ,76.37
"Oradea, Romania",451,Internet 60mbps ,8.11
"Oradea, Romania",451,Gym Monthly ,31.58
"Oradea, Romania",451,Cinema Ticket,6.1
"Oradea, Romania",451,Levi 501 Jeans ,40.68
"Oradea, Romania",451,Summer dress ,32.38
"Oradea, Romania",451,Nike Runners ,45.49
"Nis, Serbia",452,Food,67.96
"Nis, Serbia",452,Public Transport,23.65
"Nis, Serbia",452,Petrol 50L ,77.5
"Nis, Serbia",452,Utility Bills ,123.02
"Nis, Serbia",452,Internet 60mbps ,15.33
"Nis, Serbia",452,Gym Monthly ,20.18
"Nis, Serbia",452,Cinema Ticket,3.9
"Nis, Serbia",452,Levi 501 Jeans ,63.84
"Nis, Serbia",452,Summer dress ,25.03
"Nis, Serbia",452,Nike Runners ,78.98
"Tehran, Iran",453,Food,72.52
"Tehran, Iran",453,Public Transport,16.41
"Tehran, Iran",453,Petrol 50L ,36
"Tehran, Iran",453,Utility Bills ,21.1
"Tehran, Iran",453,Internet 60mbps ,13.96
"Tehran, Iran",453,Gym Monthly ,20.43
"Tehran, Iran",453,Cinema Ticket,1.5
"Tehran, Iran",453,Levi 501 Jeans ,53.37
"Tehran, Iran",453,Summer dress ,46.53
"Tehran, Iran",453,Nike Runners ,138.76
"Mexico City, Mexico",454,Food,106.6
"Mexico City, Mexico",454,Public Transport,15.69
"Mexico City, Mexico",454,Petrol 50L ,60
"Mexico City, Mexico",454,Utility Bills ,48.85
"Mexico City, Mexico",454,Internet 60mbps ,26.67
"Mexico City, Mexico",454,Gym Monthly ,45.15
"Mexico City, Mexico",454,Cinema Ticket,4.64
"Mexico City, Mexico",454,Levi 501 Jeans ,50.84
"Mexico City, Mexico",454,Summer dress ,34.61
"Mexico City, Mexico",454,Nike Runners ,84.28
"Ulaanbaatar, Mongolia",455,Food,76.85
"Ulaanbaatar, Mongolia",455,Public Transport,6.53
"Ulaanbaatar, Mongolia",455,Petrol 50L ,39.5
"Ulaanbaatar, Mongolia",455,Utility Bills ,63.85
"Ulaanbaatar, Mongolia",455,Internet 60mbps ,12.53
"Ulaanbaatar, Mongolia",455,Gym Monthly ,57.6
"Ulaanbaatar, Mongolia",455,Cinema Ticket,2.94
"Ulaanbaatar, Mongolia",455,Levi 501 Jeans ,46.05
"Ulaanbaatar, Mongolia",455,Summer dress ,24.46
"Ulaanbaatar, Mongolia",455,Nike Runners ,68.24
"Monterrey, Mexico",456,Food,108.21
"Monterrey, Mexico",456,Public Transport,23.2
"Monterrey, Mexico",456,Petrol 50L ,58.5
"Monterrey, Mexico",456,Utility Bills ,99.66
"Monterrey, Mexico",456,Internet 60mbps ,27.35
"Monterrey, Mexico",456,Gym Monthly ,32.78
"Monterrey, Mexico",456,Cinema Ticket,5.16
"Monterrey, Mexico",456,Levi 501 Jeans ,45.12
"Monterrey, Mexico",456,Summer dress ,31.14
"Monterrey, Mexico",456,Nike Runners ,84.17
"Minsk, Belarus",457,Food,104.25
"Minsk, Belarus",457,Public Transport,19.36
"Minsk, Belarus",457,Petrol 50L ,46
"Minsk, Belarus",457,Utility Bills ,59.37
"Minsk, Belarus",457,Internet 60mbps ,13.96
"Minsk, Belarus",457,Gym Monthly ,35.15
"Minsk, Belarus",457,Cinema Ticket,4.75
"Minsk, Belarus",457,Levi 501 Jeans ,66.65
"Minsk, Belarus",457,Summer dress ,44.7
"Minsk, Belarus",457,Nike Runners ,105.98
"Barranquilla, Colombia",459,Food,51.53
"Barranquilla, Colombia",459,Public Transport,20.56
"Barranquilla, Colombia",459,Petrol 50L ,25
"Barranquilla, Colombia",459,Utility Bills ,77.14
"Barranquilla, Colombia",459,Internet 60mbps ,18.25
"Barranquilla, Colombia",459,Gym Monthly ,16.6
"Barranquilla, Colombia",459,Cinema Ticket,3.78
"Barranquilla, Colombia",459,Levi 501 Jeans ,37.18
"Barranquilla, Colombia",459,Summer dress ,22.36
"Barranquilla, Colombia",459,Nike Runners ,60.32
"Izmir, Turkey",460,Food,60.8
"Izmir, Turkey",460,Public Transport,18.72
"Izmir, Turkey",460,Petrol 50L ,65.5
"Izmir, Turkey",460,Utility Bills ,62.01
"Izmir, Turkey",460,Internet 60mbps ,8.06
"Izmir, Turkey",460,Gym Monthly ,17.77
"Izmir, Turkey",460,Cinema Ticket,2.68
"Izmir, Turkey",460,Levi 501 Jeans ,28.85
"Izmir, Turkey",460,Summer dress ,26.6
"Izmir, Turkey",460,Nike Runners ,63.6
"Medellin, Colombia",461,Food,56.36
"Medellin, Colombia",461,Public Transport,31.47
"Medellin, Colombia",461,Petrol 50L ,25.5
"Medellin, Colombia",461,Utility Bills ,57.56
"Medellin, Colombia",461,Internet 60mbps ,22.22
"Medellin, Colombia",461,Gym Monthly ,17.83
"Medellin, Colombia",461,Cinema Ticket,3.15
"Medellin, Colombia",461,Levi 501 Jeans ,36.27
"Medellin, Colombia",461,Summer dress ,28.88
"Medellin, Colombia",461,Nike Runners ,57.89
"Antalya, Turkey",462,Food,60.22
"Antalya, Turkey",462,Public Transport,18.23
"Antalya, Turkey",462,Petrol 50L ,63.5
"Antalya, Turkey",462,Utility Bills ,72.49
"Antalya, Turkey",462,Internet 60mbps ,8.5
"Antalya, Turkey",462,Gym Monthly ,19.48
"Antalya, Turkey",462,Cinema Ticket,2.68
"Antalya, Turkey",462,Levi 501 Jeans ,43.07
"Antalya, Turkey",462,Summer dress ,28.71
"Antalya, Turkey",462,Nike Runners ,64.39
"Chisinau, Moldova",463,Food,72.7
"Chisinau, Moldova",463,Public Transport,12
"Chisinau, Moldova",463,Petrol 50L ,74.5
"Chisinau, Moldova",463,Utility Bills ,145.96
"Chisinau, Moldova",463,Internet 60mbps ,9.02
"Chisinau, Moldova",463,Gym Monthly ,24.38
"Chisinau, Moldova",463,Cinema Ticket,6.02
"Chisinau, Moldova",463,Levi 501 Jeans ,47.64
"Chisinau, Moldova",463,Summer dress ,32.45
"Chisinau, Moldova",463,Nike Runners ,86.45
"Bursa, Turkey",464,Food,91.34
"Bursa, Turkey",464,Public Transport,26.83
"Bursa, Turkey",464,Petrol 50L ,61.5
"Bursa, Turkey",464,Utility Bills ,106.61
"Bursa, Turkey",464,Internet 60mbps ,11.37
"Bursa, Turkey",464,Gym Monthly ,28.54
"Bursa, Turkey",464,Cinema Ticket,4.02
"Bursa, Turkey",464,Levi 501 Jeans ,45.01
"Bursa, Turkey",464,Summer dress ,35.52
"Bursa, Turkey",464,Nike Runners ,64.3
"Kazan, Russia",465,Food,109.42
"Kazan, Russia",465,Public Transport,24
"Kazan, Russia",465,Petrol 50L ,40.5
"Kazan, Russia",465,Utility Bills ,102.68
"Kazan, Russia",465,Internet 60mbps ,6.82
"Kazan, Russia",465,Gym Monthly ,31
"Kazan, Russia",465,Cinema Ticket,5.6
"Kazan, Russia",465,Levi 501 Jeans ,104.57
"Kazan, Russia",465,Summer dress ,60.36
"Kazan, Russia",465,Nike Runners ,118.77
"Novosibirsk, Russia",466,Food,118.34
"Novosibirsk, Russia",466,Public Transport,39.2
"Novosibirsk, Russia",466,Petrol 50L ,40.5
"Novosibirsk, Russia",466,Utility Bills ,107.1
"Novosibirsk, Russia",466,Internet 60mbps ,9.47
"Novosibirsk, Russia",466,Gym Monthly ,40.12
"Novosibirsk, Russia",466,Cinema Ticket,5.6
"Novosibirsk, Russia",466,Levi 501 Jeans ,81.5
"Novosibirsk, Russia",466,Summer dress ,50.4
"Novosibirsk, Russia",466,Nike Runners ,104.9
"Davao, Philippines",467,Food,82
"Davao, Philippines",467,Public Transport,
"Davao, Philippines",467,Petrol 50L ,67
"Davao, Philippines",467,Utility Bills ,97
"Davao, Philippines",467,Internet 60mbps ,39.24
"Davao, Philippines",467,Gym Monthly ,48.44
"Davao, Philippines",467,Cinema Ticket,3.95
"Davao, Philippines",467,Levi 501 Jeans ,65.79
"Davao, Philippines",467,Summer dress ,34.09
"Davao, Philippines",467,Nike Runners ,85.67
"Asuncion, Paraguay",468,Food,65.99
"Asuncion, Paraguay",468,Public Transport,23.28
"Asuncion, Paraguay",468,Petrol 50L ,58.5
"Asuncion, Paraguay",468,Utility Bills ,53.69
"Asuncion, Paraguay",468,Internet 60mbps ,24.37
"Asuncion, Paraguay",468,Gym Monthly ,27.11
"Asuncion, Paraguay",468,Cinema Ticket,6.93
"Asuncion, Paraguay",468,Levi 501 Jeans ,41.56
"Asuncion, Paraguay",468,Summer dress ,32.73
"Asuncion, Paraguay",468,Nike Runners ,74.27
"Algiers, Algeria",469,Food,70.92
"Algiers, Algeria",469,Public Transport,10.85
"Algiers, Algeria",469,Petrol 50L ,15.5
"Algiers, Algeria",469,Utility Bills ,48.36
"Algiers, Algeria",469,Internet 60mbps ,27.77
"Algiers, Algeria",469,Gym Monthly ,20.15
"Algiers, Algeria",469,Cinema Ticket,5.06
"Algiers, Algeria",469,Levi 501 Jeans ,37.82
"Algiers, Algeria",469,Summer dress ,43.97
"Algiers, Algeria",469,Nike Runners ,77.38
"Lagos, Nigeria",470,Food,104.29
"Lagos, Nigeria",470,Public Transport,33.77
"Lagos, Nigeria",470,Petrol 50L ,19.5
"Lagos, Nigeria",470,Utility Bills ,28.27
"Lagos, Nigeria",470,Internet 60mbps ,52.83
"Lagos, Nigeria",470,Gym Monthly ,40.01
"Lagos, Nigeria",470,Cinema Ticket,7.88
"Lagos, Nigeria",470,Levi 501 Jeans ,20.05
"Lagos, Nigeria",470,Summer dress ,26.88
"Lagos, Nigeria",470,Nike Runners ,68.4
"Yerevan, Armenia",472,Food,100.16
"Yerevan, Armenia",472,Public Transport,10.99
"Yerevan, Armenia",472,Petrol 50L ,66
"Yerevan, Armenia",472,Utility Bills ,94.01
"Yerevan, Armenia",472,Internet 60mbps ,19.41
"Yerevan, Armenia",472,Gym Monthly ,72.2
"Yerevan, Armenia",472,Cinema Ticket,6.32
"Yerevan, Armenia",472,Levi 501 Jeans ,78.56
"Yerevan, Armenia",472,Summer dress ,50.12
"Yerevan, Armenia",472,Nike Runners ,109.49
"Tijuana, Mexico",473,Food,105.97
"Tijuana, Mexico",473,Public Transport,46.41
"Tijuana, Mexico",473,Petrol 50L ,58
"Tijuana, Mexico",473,Utility Bills ,111.69
"Tijuana, Mexico",473,Internet 60mbps ,24.72
"Tijuana, Mexico",473,Gym Monthly ,35.36
"Tijuana, Mexico",473,Cinema Ticket,3.87
"Tijuana, Mexico",473,Levi 501 Jeans ,45.45
"Tijuana, Mexico",473,Summer dress ,42.41
"Tijuana, Mexico",473,Nike Runners ,73.49
"Almaty, Kazakhstan",474,Food,79.12
"Almaty, Kazakhstan",474,Public Transport,15.09
"Almaty, Kazakhstan",474,Petrol 50L ,22
"Almaty, Kazakhstan",474,Utility Bills ,47.17
"Almaty, Kazakhstan",474,Internet 60mbps ,11.76
"Almaty, Kazakhstan",474,Gym Monthly ,43.84
"Almaty, Kazakhstan",474,Cinema Ticket,4.25
"Almaty, Kazakhstan",474,Levi 501 Jeans ,60.4
"Almaty, Kazakhstan",474,Summer dress ,33.88
"Almaty, Kazakhstan",474,Nike Runners ,74.92
"Krasnodar, Russia",476,Food,121.64
"Krasnodar, Russia",476,Public Transport,22.4
"Krasnodar, Russia",476,Petrol 50L ,41.5
"Krasnodar, Russia",476,Utility Bills ,132.02
"Krasnodar, Russia",476,Internet 60mbps ,9.39
"Krasnodar, Russia",476,Gym Monthly ,36.71
"Krasnodar, Russia",476,Cinema Ticket,6.4
"Krasnodar, Russia",476,Levi 501 Jeans ,90.13
"Krasnodar, Russia",476,Summer dress ,42
"Krasnodar, Russia",476,Nike Runners ,96.53
"Kathmandu, Nepal",477,Food,65.73
"Kathmandu, Nepal",477,Public Transport,4.61
"Kathmandu, Nepal",477,Petrol 50L ,58.5
"Kathmandu, Nepal",477,Utility Bills ,26.28
"Kathmandu, Nepal",477,Internet 60mbps ,12.17
"Kathmandu, Nepal",477,Gym Monthly ,28.16
"Kathmandu, Nepal",477,Cinema Ticket,3.84
"Kathmandu, Nepal",477,Levi 501 Jeans ,24.73
"Kathmandu, Nepal",477,Summer dress ,31.77
"Kathmandu, Nepal",477,Nike Runners ,47.18
"Craiova, Romania",478,Food,84.47
"Craiova, Romania",478,Public Transport,21.41
"Craiova, Romania",478,Petrol 50L ,85.5
"Craiova, Romania",478,Utility Bills ,194.9
"Craiova, Romania",478,Internet 60mbps ,8.86
"Craiova, Romania",478,Gym Monthly ,30.7
"Craiova, Romania",478,Cinema Ticket,6.42
"Craiova, Romania",478,Levi 501 Jeans ,39.07
"Craiova, Romania",478,Summer dress ,22.26
"Craiova, Romania",478,Nike Runners ,85.28
"Voronezh, Russia",479,Food,115.06
"Voronezh, Russia",479,Public Transport,24
"Voronezh, Russia",479,Petrol 50L ,41.5
"Voronezh, Russia",479,Utility Bills ,116.99
"Voronezh, Russia",479,Internet 60mbps ,6.92
"Voronezh, Russia",479,Gym Monthly ,41.64
"Voronezh, Russia",479,Cinema Ticket,5.6
"Voronezh, Russia",479,Levi 501 Jeans ,96.6
"Voronezh, Russia",479,Summer dress ,40
"Voronezh, Russia",479,Nike Runners ,94.33
"Quezon City, Philippines",480,Food,74.46
"Quezon City, Philippines",480,Public Transport,9.87
"Quezon City, Philippines",480,Petrol 50L ,64.5
"Quezon City, Philippines",480,Utility Bills ,201.62
"Quezon City, Philippines",480,Internet 60mbps ,39.24
"Quezon City, Philippines",480,Gym Monthly ,40.78
"Quezon City, Philippines",480,Cinema Ticket,6.28
"Quezon City, Philippines",480,Levi 501 Jeans ,30.89
"Quezon City, Philippines",480,Summer dress ,24.14
"Quezon City, Philippines",480,Nike Runners ,72.56
"Dhaka, Bangladesh",481,Food,60.63
"Dhaka, Bangladesh",481,Public Transport,18.53
"Dhaka, Bangladesh",481,Petrol 50L ,55
"Dhaka, Bangladesh",481,Utility Bills ,37.06
"Dhaka, Bangladesh",481,Internet 60mbps ,21.9
"Dhaka, Bangladesh",481,Gym Monthly ,17.24
"Dhaka, Bangladesh",481,Cinema Ticket,4.88
"Dhaka, Bangladesh",481,Levi 501 Jeans ,21.51
"Dhaka, Bangladesh",481,Summer dress ,24.91
"Dhaka, Bangladesh",481,Nike Runners ,50.87
"Kampala, Uganda",482,Food,71.36
"Kampala, Uganda",482,Public Transport,41.53
"Kampala, Uganda",482,Petrol 50L ,70
"Kampala, Uganda",482,Utility Bills ,52.24
"Kampala, Uganda",482,Internet 60mbps ,57.43
"Kampala, Uganda",482,Gym Monthly ,59.16
"Kampala, Uganda",482,Cinema Ticket,5.36
"Kampala, Uganda",482,Levi 501 Jeans ,16.99
"Kampala, Uganda",482,Summer dress ,21.21
"Kampala, Uganda",482,Nike Runners ,49.24
"Guadalajara, Mexico",483,Food,93.55
"Guadalajara, Mexico",483,Public Transport,18.05
"Guadalajara, Mexico",483,Petrol 50L ,58.5
"Guadalajara, Mexico",483,Utility Bills ,43.29
"Guadalajara, Mexico",483,Internet 60mbps ,28.69
"Guadalajara, Mexico",483,Gym Monthly ,30.73
"Guadalajara, Mexico",483,Cinema Ticket,4.38
"Guadalajara, Mexico",483,Levi 501 Jeans ,43.06
"Guadalajara, Mexico",483,Summer dress ,35.32
"Guadalajara, Mexico",483,Nike Runners ,76.84
"Cancun, Mexico",484,Food,106.89
"Cancun, Mexico",484,Public Transport,26.91
"Cancun, Mexico",484,Petrol 50L ,59
"Cancun, Mexico",484,Utility Bills ,79.93
"Cancun, Mexico",484,Internet 60mbps ,24.44
"Cancun, Mexico",484,Gym Monthly ,30.62
"Cancun, Mexico",484,Cinema Ticket,3.61
"Cancun, Mexico",484,Levi 501 Jeans ,41.26
"Cancun, Mexico",484,Summer dress ,34.33
"Cancun, Mexico",484,Nike Runners ,72.2
"Queretaro, Mexico",485,Food,91.26
"Queretaro, Mexico",485,Public Transport,25.78
"Queretaro, Mexico",485,Petrol 50L ,58
"Queretaro, Mexico",485,Utility Bills ,59.09
"Queretaro, Mexico",485,Internet 60mbps ,23.82
"Queretaro, Mexico",485,Gym Monthly ,35.81
"Queretaro, Mexico",485,Cinema Ticket,4
"Queretaro, Mexico",485,Levi 501 Jeans ,39.25
"Queretaro, Mexico",485,Summer dress ,36.1
"Queretaro, Mexico",485,Nike Runners ,73.92
"Gurgaon, India",486,Food,63.31
"Gurgaon, India",486,Public Transport,24.56
"Gurgaon, India",486,Petrol 50L ,62
"Gurgaon, India",486,Utility Bills ,51.49
"Gurgaon, India",486,Internet 60mbps ,9.77
"Gurgaon, India",486,Gym Monthly ,27.45
"Gurgaon, India",486,Cinema Ticket,4.91
"Gurgaon, India",486,Levi 501 Jeans ,33.12
"Gurgaon, India",486,Summer dress ,32.51
"Gurgaon, India",486,Nike Runners ,51.11
"Cali, Colombia",487,Food,49.64
"Cali, Colombia",487,Public Transport,25.18
"Cali, Colombia",487,Petrol 50L ,25
"Cali, Colombia",487,Utility Bills ,59.83
"Cali, Colombia",487,Internet 60mbps ,19.36
"Cali, Colombia",487,Gym Monthly ,15.59
"Cali, Colombia",487,Cinema Ticket,3.8
"Cali, Colombia",487,Levi 501 Jeans ,45.41
"Cali, Colombia",487,Summer dress ,21.33
"Cali, Colombia",487,Nike Runners ,62.94
"Tbilisi, Georgia",488,Food,101.52
"Tbilisi, Georgia",488,Public Transport,14.79
"Tbilisi, Georgia",488,Petrol 50L ,71
"Tbilisi, Georgia",488,Utility Bills ,74.47
"Tbilisi, Georgia",488,Internet 60mbps ,20.48
"Tbilisi, Georgia",488,Gym Monthly ,52.41
"Tbilisi, Georgia",488,Cinema Ticket,6.47
"Tbilisi, Georgia",488,Levi 501 Jeans ,94.91
"Tbilisi, Georgia",488,Summer dress ,46.18
"Tbilisi, Georgia",488,Nike Runners ,120.71
"Tashkent, Uzbekistan",490,Food,74.15
"Tashkent, Uzbekistan",490,Public Transport,14.09
"Tashkent, Uzbekistan",490,Petrol 50L ,45.5
"Tashkent, Uzbekistan",490,Utility Bills ,42.75
"Tashkent, Uzbekistan",490,Internet 60mbps ,18.86
"Tashkent, Uzbekistan",490,Gym Monthly ,42.32
"Tashkent, Uzbekistan",490,Cinema Ticket,4.25
"Tashkent, Uzbekistan",490,Levi 501 Jeans ,54.15
"Tashkent, Uzbekistan",490,Summer dress ,52.13
"Tashkent, Uzbekistan",490,Nike Runners ,97.61
"Puerto Vallarta, Mexico",491,Food,94.68
"Puerto Vallarta, Mexico",491,Public Transport,25.78
"Puerto Vallarta, Mexico",491,Petrol 50L ,59
"Puerto Vallarta, Mexico",491,Utility Bills ,65.61
"Puerto Vallarta, Mexico",491,Internet 60mbps ,29.25
"Puerto Vallarta, Mexico",491,Gym Monthly ,26.05
"Puerto Vallarta, Mexico",491,Cinema Ticket,5.16
"Puerto Vallarta, Mexico",491,Levi 501 Jeans ,37.44
"Puerto Vallarta, Mexico",491,Summer dress ,21.75
"Puerto Vallarta, Mexico",491,Nike Runners ,79.56
"Baku, Azerbaijan",493,Food,75.39
"Baku, Azerbaijan",493,Public Transport,11.76
"Baku, Azerbaijan",493,Petrol 50L ,32
"Baku, Azerbaijan",493,Utility Bills ,50.18
"Baku, Azerbaijan",493,Internet 60mbps ,14.73
"Baku, Azerbaijan",493,Gym Monthly ,32.43
"Baku, Azerbaijan",493,Cinema Ticket,4.71
"Baku, Azerbaijan",493,Levi 501 Jeans ,43.8
"Baku, Azerbaijan",493,Summer dress ,41.5
"Baku, Azerbaijan",493,Nike Runners ,96.04
"Merida, Mexico",494,Food,104.11
"Merida, Mexico",494,Public Transport,25.78
"Merida, Mexico",494,Petrol 50L ,57.5
"Merida, Mexico",494,Utility Bills ,63.55
"Merida, Mexico",494,Internet 60mbps ,28.4
"Merida, Mexico",494,Gym Monthly ,23.67
"Merida, Mexico",494,Cinema Ticket,5.16
"Merida, Mexico",494,Levi 501 Jeans ,61.44
"Merida, Mexico",494,Summer dress ,38.23
"Merida, Mexico",494,Nike Runners ,79.49
"Mumbai, India",495,Food,60.46
"Mumbai, India",495,Public Transport,4.91
"Mumbai, India",495,Petrol 50L ,67.5
"Mumbai, India",495,Utility Bills ,43.57
"Mumbai, India",495,Internet 60mbps ,9.33
"Mumbai, India",495,Gym Monthly ,25.37
"Mumbai, India",495,Cinema Ticket,4.3
"Mumbai, India",495,Levi 501 Jeans ,32.77
"Mumbai, India",495,Summer dress ,27.75
"Mumbai, India",495,Nike Runners ,49.87
"Puebla, Mexico",496,Food,93.93
"Puebla, Mexico",496,Public Transport,25.78
"Puebla, Mexico",496,Petrol 50L ,58.5
"Puebla, Mexico",496,Utility Bills ,64.46
"Puebla, Mexico",496,Internet 60mbps ,31.59
"Puebla, Mexico",496,Gym Monthly ,27.07
"Puebla, Mexico",496,Cinema Ticket,4.13
"Puebla, Mexico",496,Levi 501 Jeans ,52.31
"Puebla, Mexico",496,Summer dress ,39.64
"Puebla, Mexico",496,Nike Runners ,83.98
"Delhi, India",497,Food,61.93
"Delhi, India",497,Public Transport,11.67
"Delhi, India",497,Petrol 50L ,62
"Delhi, India",497,Utility Bills ,58.07
"Delhi, India",497,Internet 60mbps ,7.95
"Delhi, India",497,Gym Monthly ,21.2
"Delhi, India",497,Cinema Ticket,4.91
"Delhi, India",497,Levi 501 Jeans ,32.12
"Delhi, India",497,Summer dress ,33.44
"Delhi, India",497,Nike Runners ,49.99
"Dnipro, Ukraine",499,Food,62.83
"Dnipro, Ukraine",499,Public Transport,11.82
"Dnipro, Ukraine",499,Petrol 50L ,53
"Dnipro, Ukraine",499,Utility Bills ,83.21
"Dnipro, Ukraine",499,Internet 60mbps ,5.04
"Dnipro, Ukraine",499,Gym Monthly ,16.38
"Dnipro, Ukraine",499,Cinema Ticket,3.13
"Dnipro, Ukraine",499,Levi 501 Jeans ,36.34
"Dnipro, Ukraine",499,Summer dress ,33.09
"Dnipro, Ukraine",499,Nike Runners ,61.92
"Caracas, Venezuela",500,Food,114.16
"Caracas, Venezuela",500,Public Transport,30
"Caracas, Venezuela",500,Petrol 50L ,25
"Caracas, Venezuela",500,Utility Bills ,12.37
"Caracas, Venezuela",500,Internet 60mbps ,49.38
"Caracas, Venezuela",500,Gym Monthly ,45.64
"Caracas, Venezuela",500,Cinema Ticket,6
"Caracas, Venezuela",500,Levi 501 Jeans ,41.43
"Caracas, Venezuela",500,Summer dress ,40
"Caracas, Venezuela",500,Nike Runners ,70.83
"Pune, India",501,Food,55.87
"Pune, India",501,Public Transport,11.05
"Pune, India",501,Petrol 50L ,69.5
"Pune, India",501,Utility Bills ,25.46
"Pune, India",501,Internet 60mbps ,9.57
"Pune, India",501,Gym Monthly ,20.63
"Pune, India",501,Cinema Ticket,3.68
"Pune, India",501,Levi 501 Jeans ,29.56
"Pune, India",501,Summer dress ,30.88
"Pune, India",501,Nike Runners ,42.84
"Lviv, Ukraine",502,Food,59.07
"Lviv, Ukraine",502,Public Transport,6.26
"Lviv, Ukraine",502,Petrol 50L ,67
"Lviv, Ukraine",502,Utility Bills ,69.13
"Lviv, Ukraine",502,Internet 60mbps ,4.73
"Lviv, Ukraine",502,Gym Monthly ,20.52
"Lviv, Ukraine",502,Cinema Ticket,4.08
"Lviv, Ukraine",502,Levi 501 Jeans ,51.87
"Lviv, Ukraine",502,Summer dress ,31.09
